year,state,place,subgroup_type,subgroup,share_poverty_exposure,share_poverty_exposure_quality
2014,04,27400,race-ethnicity,Hispanic,NA,NA
2014,04,27400,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,04,27400,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,04,27820,all,All,NA,NA
2014,04,27820,race-ethnicity,Black,NA,NA
2014,04,27820,race-ethnicity,Hispanic,NA,NA
2014,04,27820,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,04,27820,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,04,28380,all,All,NA,NA
2014,04,28380,race-ethnicity,Black,NA,NA
2014,04,28380,race-ethnicity,Hispanic,NA,NA
2014,04,28380,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,04,28380,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,04,46000,all,All,NA,NA
2014,04,46000,race-ethnicity,Black,NA,NA
2014,04,46000,race-ethnicity,Hispanic,NA,NA
2014,04,46000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,04,46000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,04,54050,all,All,NA,NA
2014,04,54050,race-ethnicity,Black,NA,NA
2014,04,54050,race-ethnicity,Hispanic,NA,NA
2014,04,54050,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,04,54050,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,04,55000,all,All,NA,NA
2014,04,55000,race-ethnicity,Black,NA,NA
2014,04,55000,race-ethnicity,Hispanic,NA,NA
2014,04,55000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,04,55000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,04,65000,all,All,NA,NA
2014,04,65000,race-ethnicity,Black,NA,NA
2014,04,65000,race-ethnicity,Hispanic,NA,NA
2014,04,65000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,04,65000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,04,71510,all,All,NA,NA
2014,04,71510,race-ethnicity,Black,NA,NA
2014,04,71510,race-ethnicity,Hispanic,NA,NA
2014,04,71510,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,04,71510,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,04,73000,all,All,NA,NA
2014,04,73000,race-ethnicity,Black,NA,NA
2014,04,73000,race-ethnicity,Hispanic,NA,NA
2014,04,73000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,04,73000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,04,77000,all,All,NA,NA
2014,04,77000,race-ethnicity,Black,NA,NA
2014,04,77000,race-ethnicity,Hispanic,NA,NA
2014,04,77000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,04,77000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,04,85540,all,All,NA,NA
2014,04,85540,race-ethnicity,Black,NA,NA
2014,04,85540,race-ethnicity,Hispanic,NA,NA
2014,04,85540,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,04,85540,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,05,23290,all,All,NA,NA
2014,05,23290,race-ethnicity,Black,NA,NA
2014,05,23290,race-ethnicity,Hispanic,NA,NA
2014,05,23290,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,05,23290,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,05,24550,all,All,NA,NA
2014,05,24550,race-ethnicity,Black,NA,NA
2014,05,24550,race-ethnicity,Hispanic,NA,NA
2014,05,24550,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,05,24550,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,05,35710,all,All,NA,NA
2014,05,35710,race-ethnicity,Black,NA,NA
2014,05,35710,race-ethnicity,Hispanic,NA,NA
2014,05,35710,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,05,35710,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,05,41000,all,All,NA,NA
2014,05,41000,race-ethnicity,Black,NA,NA
2014,05,41000,race-ethnicity,Hispanic,NA,NA
2014,05,41000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,05,41000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,05,66080,all,All,NA,NA
2014,05,66080,race-ethnicity,Black,NA,NA
2014,05,66080,race-ethnicity,Hispanic,NA,NA
2014,05,66080,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,05,66080,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,00562,all,All,NA,NA
2014,06,00562,race-ethnicity,Black,NA,NA
2014,06,00562,race-ethnicity,Hispanic,NA,NA
2014,06,00562,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,00562,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,00884,all,All,NA,NA
2014,06,00884,race-ethnicity,Black,NA,NA
2014,06,00884,race-ethnicity,Hispanic,NA,NA
2014,06,00884,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,00884,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,02000,all,All,NA,NA
2014,06,02000,race-ethnicity,Black,NA,NA
2014,06,02000,race-ethnicity,Hispanic,NA,NA
2014,06,02000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,02000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,02252,all,All,NA,NA
2014,06,02252,race-ethnicity,Black,NA,NA
2014,06,02252,race-ethnicity,Hispanic,NA,NA
2014,06,02252,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,02252,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,02364,all,All,NA,NA
2014,06,02364,race-ethnicity,Black,NA,NA
2014,06,02364,race-ethnicity,Hispanic,NA,NA
2014,06,02364,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,02364,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,03526,all,All,NA,NA
2014,06,03526,race-ethnicity,Black,NA,NA
2014,06,03526,race-ethnicity,Hispanic,NA,NA
2014,06,03526,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,03526,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,04982,all,All,NA,NA
2014,06,04982,race-ethnicity,Black,NA,NA
2014,06,04982,race-ethnicity,Hispanic,NA,NA
2014,06,04982,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,04982,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,06000,all,All,NA,NA
2014,06,06000,race-ethnicity,Black,NA,NA
2014,06,06000,race-ethnicity,Hispanic,NA,NA
2014,06,06000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,06000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,08786,all,All,NA,NA
2014,06,08786,race-ethnicity,Black,NA,NA
2014,06,08786,race-ethnicity,Hispanic,NA,NA
2014,06,08786,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,08786,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,08954,all,All,NA,NA
2014,06,08954,race-ethnicity,Black,NA,NA
2014,06,08954,race-ethnicity,Hispanic,NA,NA
2014,06,08954,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,08954,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,11194,all,All,NA,NA
2014,06,11194,race-ethnicity,Black,NA,NA
2014,06,11194,race-ethnicity,Hispanic,NA,NA
2014,06,11194,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,11194,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,11530,all,All,NA,NA
2014,06,11530,race-ethnicity,Black,NA,NA
2014,06,11530,race-ethnicity,Hispanic,NA,NA
2014,06,11530,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,11530,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,13014,all,All,NA,NA
2014,06,13014,race-ethnicity,Black,NA,NA
2014,06,13014,race-ethnicity,Hispanic,NA,NA
2014,06,13014,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,13014,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,13210,all,All,NA,NA
2014,06,13210,race-ethnicity,Black,NA,NA
2014,06,13210,race-ethnicity,Hispanic,NA,NA
2014,06,13210,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,13210,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,13214,all,All,NA,NA
2014,06,13214,race-ethnicity,Black,NA,NA
2014,06,13214,race-ethnicity,Hispanic,NA,NA
2014,06,13214,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,13214,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,13392,all,All,NA,NA
2014,06,13392,race-ethnicity,Black,NA,NA
2014,06,13392,race-ethnicity,Hispanic,NA,NA
2014,06,13392,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,13392,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,13588,all,All,NA,NA
2014,06,13588,race-ethnicity,Black,NA,NA
2014,06,13588,race-ethnicity,Hispanic,NA,NA
2014,06,13588,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,13588,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,14218,all,All,NA,NA
2014,06,14218,race-ethnicity,Black,NA,NA
2014,06,14218,race-ethnicity,Hispanic,NA,NA
2014,06,14218,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,14218,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,15044,all,All,NA,NA
2014,06,15044,race-ethnicity,Black,NA,NA
2014,06,15044,race-ethnicity,Hispanic,NA,NA
2014,06,15044,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,15044,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,16000,all,All,NA,NA
2014,06,16000,race-ethnicity,Black,NA,NA
2014,06,16000,race-ethnicity,Hispanic,NA,NA
2014,06,16000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,16000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,16350,all,All,NA,NA
2014,06,16350,race-ethnicity,Black,NA,NA
2014,06,16350,race-ethnicity,Hispanic,NA,NA
2014,06,16350,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,16350,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,16532,all,All,NA,NA
2014,06,16532,race-ethnicity,Black,NA,NA
2014,06,16532,race-ethnicity,Hispanic,NA,NA
2014,06,16532,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,16532,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,17918,all,All,NA,NA
2014,06,17918,race-ethnicity,Black,NA,NA
2014,06,17918,race-ethnicity,Hispanic,NA,NA
2014,06,17918,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,17918,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,19766,all,All,NA,NA
2014,06,19766,race-ethnicity,Black,NA,NA
2014,06,19766,race-ethnicity,Hispanic,NA,NA
2014,06,19766,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,19766,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,21712,all,All,NA,NA
2014,06,21712,race-ethnicity,Black,NA,NA
2014,06,21712,race-ethnicity,Hispanic,NA,NA
2014,06,21712,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,21712,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,22020,all,All,NA,NA
2014,06,22020,race-ethnicity,Black,NA,NA
2014,06,22020,race-ethnicity,Hispanic,NA,NA
2014,06,22020,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,22020,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,22230,all,All,NA,NA
2014,06,22230,race-ethnicity,Black,NA,NA
2014,06,22230,race-ethnicity,Hispanic,NA,NA
2014,06,22230,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,22230,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,22804,all,All,NA,NA
2014,06,22804,race-ethnicity,Black,NA,NA
2014,06,22804,race-ethnicity,Hispanic,NA,NA
2014,06,22804,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,22804,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,23182,all,All,NA,NA
2014,06,23182,race-ethnicity,Black,NA,NA
2014,06,23182,race-ethnicity,Hispanic,NA,NA
2014,06,23182,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,23182,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,24638,all,All,NA,NA
2014,06,24638,race-ethnicity,Black,NA,NA
2014,06,24638,race-ethnicity,Hispanic,NA,NA
2014,06,24638,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,24638,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,24680,all,All,NA,NA
2014,06,24680,race-ethnicity,Black,NA,NA
2014,06,24680,race-ethnicity,Hispanic,NA,NA
2014,06,24680,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,24680,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,26000,all,All,NA,NA
2014,06,26000,race-ethnicity,Black,NA,NA
2014,06,26000,race-ethnicity,Hispanic,NA,NA
2014,06,26000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,26000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,27000,all,All,NA,NA
2014,06,27000,race-ethnicity,Black,NA,NA
2014,06,27000,race-ethnicity,Hispanic,NA,NA
2014,06,27000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,27000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,28000,all,All,NA,NA
2014,06,28000,race-ethnicity,Black,NA,NA
2014,06,28000,race-ethnicity,Hispanic,NA,NA
2014,06,28000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,28000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,29000,all,All,NA,NA
2014,06,29000,race-ethnicity,Black,NA,NA
2014,06,29000,race-ethnicity,Hispanic,NA,NA
2014,06,29000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,29000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,30000,all,All,NA,NA
2014,06,30000,race-ethnicity,Black,NA,NA
2014,06,30000,race-ethnicity,Hispanic,NA,NA
2014,06,30000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,30000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,32548,all,All,NA,NA
2014,06,32548,race-ethnicity,Black,NA,NA
2014,06,32548,race-ethnicity,Hispanic,NA,NA
2014,06,32548,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,32548,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,33000,all,All,NA,NA
2014,06,33000,race-ethnicity,Black,NA,NA
2014,06,33000,race-ethnicity,Hispanic,NA,NA
2014,06,33000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,33000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,33182,all,All,NA,NA
2014,06,33182,race-ethnicity,Black,NA,NA
2014,06,33182,race-ethnicity,Hispanic,NA,NA
2014,06,33182,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,33182,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,33434,all,All,NA,NA
2014,06,33434,race-ethnicity,Black,NA,NA
2014,06,33434,race-ethnicity,Hispanic,NA,NA
2014,06,33434,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,33434,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,36000,all,All,NA,NA
2014,06,36000,race-ethnicity,Black,NA,NA
2014,06,36000,race-ethnicity,Hispanic,NA,NA
2014,06,36000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,36000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,36448,all,All,NA,NA
2014,06,36448,race-ethnicity,Black,NA,NA
2014,06,36448,race-ethnicity,Hispanic,NA,NA
2014,06,36448,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,36448,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,36546,all,All,NA,NA
2014,06,36546,race-ethnicity,Black,NA,NA
2014,06,36546,race-ethnicity,Hispanic,NA,NA
2014,06,36546,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,36546,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,36770,all,All,NA,NA
2014,06,36770,race-ethnicity,Black,NA,NA
2014,06,36770,race-ethnicity,Hispanic,NA,NA
2014,06,36770,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,36770,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,37692,all,All,NA,NA
2014,06,37692,race-ethnicity,Black,NA,NA
2014,06,37692,race-ethnicity,Hispanic,NA,NA
2014,06,37692,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,37692,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,39496,all,All,NA,NA
2014,06,39496,race-ethnicity,Black,NA,NA
2014,06,39496,race-ethnicity,Hispanic,NA,NA
2014,06,39496,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,39496,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,39892,all,All,NA,NA
2014,06,39892,race-ethnicity,Black,NA,NA
2014,06,39892,race-ethnicity,Hispanic,NA,NA
2014,06,39892,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,39892,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,40130,all,All,NA,NA
2014,06,40130,race-ethnicity,Black,NA,NA
2014,06,40130,race-ethnicity,Hispanic,NA,NA
2014,06,40130,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,40130,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,41992,all,All,NA,NA
2014,06,41992,race-ethnicity,Black,NA,NA
2014,06,41992,race-ethnicity,Hispanic,NA,NA
2014,06,41992,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,41992,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,43000,all,All,NA,NA
2014,06,43000,race-ethnicity,Black,NA,NA
2014,06,43000,race-ethnicity,Hispanic,NA,NA
2014,06,43000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,43000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,44000,all,All,NA,NA
2014,06,44000,race-ethnicity,Black,NA,NA
2014,06,44000,race-ethnicity,Hispanic,NA,NA
2014,06,44000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,44000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,45484,all,All,NA,NA
2014,06,45484,race-ethnicity,Black,NA,NA
2014,06,45484,race-ethnicity,Hispanic,NA,NA
2014,06,45484,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,45484,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,46842,all,All,NA,NA
2014,06,46842,race-ethnicity,Black,NA,NA
2014,06,46842,race-ethnicity,Hispanic,NA,NA
2014,06,46842,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,46842,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,46898,all,All,NA,NA
2014,06,46898,race-ethnicity,Black,NA,NA
2014,06,46898,race-ethnicity,Hispanic,NA,NA
2014,06,46898,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,46898,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,47766,all,All,NA,NA
2014,06,47766,race-ethnicity,Black,NA,NA
2014,06,47766,race-ethnicity,Hispanic,NA,NA
2014,06,47766,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,47766,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,48256,all,All,NA,NA
2014,06,48256,race-ethnicity,Black,NA,NA
2014,06,48256,race-ethnicity,Hispanic,NA,NA
2014,06,48256,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,48256,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,48354,all,All,NA,NA
2014,06,48354,race-ethnicity,Black,NA,NA
2014,06,48354,race-ethnicity,Hispanic,NA,NA
2014,06,48354,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,48354,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,49270,all,All,NA,NA
2014,06,49270,race-ethnicity,Black,NA,NA
2014,06,49270,race-ethnicity,Hispanic,NA,NA
2014,06,49270,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,49270,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,49670,all,All,NA,NA
2014,06,49670,race-ethnicity,Black,NA,NA
2014,06,49670,race-ethnicity,Hispanic,NA,NA
2014,06,49670,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,49670,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,50076,all,All,NA,NA
2014,06,50076,race-ethnicity,Black,NA,NA
2014,06,50076,race-ethnicity,Hispanic,NA,NA
2014,06,50076,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,50076,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,50258,all,All,NA,NA
2014,06,50258,race-ethnicity,Black,NA,NA
2014,06,50258,race-ethnicity,Hispanic,NA,NA
2014,06,50258,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,50258,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,51182,all,All,NA,NA
2014,06,51182,race-ethnicity,Black,NA,NA
2014,06,51182,race-ethnicity,Hispanic,NA,NA
2014,06,51182,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,51182,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,52526,all,All,NA,NA
2014,06,52526,race-ethnicity,Black,NA,NA
2014,06,52526,race-ethnicity,Hispanic,NA,NA
2014,06,52526,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,52526,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,53000,all,All,NA,NA
2014,06,53000,race-ethnicity,Black,NA,NA
2014,06,53000,race-ethnicity,Hispanic,NA,NA
2014,06,53000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,53000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,53322,all,All,NA,NA
2014,06,53322,race-ethnicity,Black,NA,NA
2014,06,53322,race-ethnicity,Hispanic,NA,NA
2014,06,53322,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,53322,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,53896,all,All,NA,NA
2014,06,53896,race-ethnicity,Black,NA,NA
2014,06,53896,race-ethnicity,Hispanic,NA,NA
2014,06,53896,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,53896,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,53980,all,All,NA,NA
2014,06,53980,race-ethnicity,Black,NA,NA
2014,06,53980,race-ethnicity,Hispanic,NA,NA
2014,06,53980,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,53980,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,54652,all,All,NA,NA
2014,06,54652,race-ethnicity,Black,NA,NA
2014,06,54652,race-ethnicity,Hispanic,NA,NA
2014,06,54652,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,54652,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,55156,all,All,NA,NA
2014,06,55156,race-ethnicity,Black,NA,NA
2014,06,55156,race-ethnicity,Hispanic,NA,NA
2014,06,55156,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,55156,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,56000,all,All,NA,NA
2014,06,56000,race-ethnicity,Black,NA,NA
2014,06,56000,race-ethnicity,Hispanic,NA,NA
2014,06,56000,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,56000,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,56700,all,All,NA,NA
2014,06,56700,race-ethnicity,Black,NA,NA
2014,06,56700,race-ethnicity,Hispanic,NA,NA
2014,06,56700,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,56700,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,57456,all,All,NA,NA
2014,06,57456,race-ethnicity,Black,NA,NA
2014,06,57456,race-ethnicity,Hispanic,NA,NA
2014,06,57456,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,06,57456,race-ethnicity,"White, Non-Hispanic",NA,NA
2014,06,57792,all,All,NA,NA
