year,state,county,average_to_living_wage_ratio,wage_ratio_quality
2022,06,031,.5604802,
2022,06,033,.5197354,
2022,06,035,NA,3
2022,06,037,NA,3
2022,06,039,NA,3
2022,06,041,NA,3
2022,06,043,.5311934,1
2022,06,045,.516404,
2022,06,047,.5502473,
2022,06,049,.5529595,1
2022,06,051,.4706685,1
2022,06,053,NA,3
2022,06,055,NA,3
2022,06,057,NA,3
2022,06,059,NA,3
2022,06,061,NA,3
2022,06,063,NA,3
2022,06,065,NA,3
2022,06,067,NA,3
2022,06,069,NA,3
2022,06,071,NA,3
2022,06,073,NA,3
2022,06,075,NA,3
2022,06,077,NA,3
2022,06,079,NA,3
2022,06,081,NA,3
2022,06,083,NA,3
2022,06,085,NA,3
2022,06,087,NA,3
2022,06,089,NA,3
2022,06,091,.4919302,1
2022,06,093,.5479215,
2022,06,095,NA,3
2022,06,097,NA,3
2022,06,099,NA,3
2022,06,101,.5432872,
2022,06,103,NA,3
2022,06,105,NA,3
2022,06,107,.5414746,
2022,06,109,NA,3
2022,06,111,NA,3
2022,06,113,NA,3
2022,06,115,NA,3
2022,08,001,NA,3
2022,08,003,.571211,1
2022,08,005,NA,3
2022,08,007,.4993976,1
2022,08,009,.4953855,1
2022,08,011,.5773956,1
2022,08,013,NA,3
2022,08,014,NA,3
2022,08,015,.532524,
2022,08,017,.6545236,1
2022,08,019,NA,3
2022,08,021,.514199,1
2022,08,023,.5032195,1
2022,08,025,NA,3
2022,08,027,.4766463,1
2022,08,029,.5019517,
2022,08,031,NA,3
2022,08,033,.492995,1
2022,08,035,NA,3
2022,08,037,NA,3
2022,08,039,NA,3
2022,08,041,NA,3
2022,08,043,.63403,
2022,08,045,NA,3
2022,08,047,NA,3
2022,08,049,.5138859,
2022,08,051,.5833539,
2022,08,053,.515159,1
2022,08,055,.5387586,1
2022,08,057,.501218,1
2022,08,059,NA,3
2022,08,061,.5029271,1
2022,08,063,.5607538,1
2022,08,065,NA,3
2022,08,067,NA,3
2022,08,069,NA,3
2022,08,071,.5574237,1
2022,08,073,.5630742,1
2022,08,075,.5935665,1
2022,08,077,NA,3
2022,08,079,.4343585,1
2022,08,081,NA,3
2022,08,083,.4963191,
2022,08,085,.5694581,
2022,08,087,NA,3
2022,08,089,.5194387,1
2022,08,091,.479452,1
2022,08,093,.509775,1
2022,08,095,.4866221,1
2022,08,097,NA,3
2022,08,099,.5405585,1
2022,08,101,NA,3
2022,08,103,NA,3
2022,08,105,.5998107,1
2022,08,107,NA,3
2022,08,109,.5287009,1
2022,08,111,.4072203,1
2022,08,113,NA,3
2022,08,115,.4919313,1
2022,08,117,NA,3
2022,08,119,.5289444,
2022,08,121,.5383338,1
2022,08,123,NA,3
2022,08,125,.5822454,1
2022,09,001,NA,3
2022,09,003,NA,3
2022,09,005,NA,3
2022,09,007,NA,3
2022,09,009,NA,3
2022,09,011,NA,3
2022,09,013,NA,3
2022,09,015,NA,3
2022,10,001,NA,3
2022,10,003,NA,3
2022,10,005,.6105081,
2022,11,001,NA,3
2022,12,001,NA,3
2022,12,003,.5405406,1
2022,12,005,.6100629,
2022,12,007,.5938724,1
2022,12,009,NA,3
2022,12,011,NA,3
2022,12,013,.4929964,1
2022,12,015,.5803134,
2022,12,017,.5875394,
2022,12,019,.577582,
2022,12,021,NA,3
2022,12,023,.6231108,
2022,12,027,.614109,1
2022,12,029,.5476124,1
2022,12,031,NA,3
2022,12,033,NA,3
2022,12,035,.547477,
2022,12,037,.5272202,1
2022,12,039,.557748,1
2022,12,041,.5265889,1
2022,12,043,.6448857,1
2022,12,045,.5815148,1
2022,12,047,NA,3
2022,12,049,.57223,1
2022,12,051,.6231788,1
2022,12,053,.548857,
2022,12,055,.557257,
2022,12,057,NA,3
2022,12,059,.515862,1
2022,12,061,NA,3
2022,12,063,.5689842,
2022,12,065,.5280032,1
2022,12,067,.5826271,1
2022,12,069,.5604897,
2022,12,071,NA,3
2022,12,073,NA,3
2022,12,075,.5293137,
2022,12,077,.6026536,1
2022,12,079,.5312067,1
2022,12,081,NA,3
2022,12,083,.5977131,
2022,12,085,NA,3
2022,12,086,NA,3
2022,12,087,NA,3
2022,12,089,.6078407,
2022,12,091,NA,3
2022,12,093,.5631511,
2022,12,095,NA,3
2022,12,097,.5487518,
2022,12,099,NA,3
2022,12,101,.5798139,
2022,12,103,NA,3
2022,12,105,.6403463,
2022,12,107,.6450704,
2022,12,109,NA,3
2022,12,111,.5845499,
2022,12,113,.6029564,
2022,12,115,NA,3
2022,12,117,NA,3
2022,12,119,NA,3
2022,12,121,.589204,1
2022,12,123,.6362725,1
2022,12,125,.6479406,1
2022,12,127,.6057352,
2022,12,129,.5989233,1
2022,12,131,NA,3
2022,12,133,.5462301,1
2022,13,001,NA,3
2022,13,003,.6193792,1
2022,13,005,.6302582,1
2022,13,007,.5473833,1
2022,13,009,.54206,1
2022,13,011,.5913669,1
2022,13,013,.6092649,
2022,13,015,NA,3
2022,13,017,.5794894,1
2022,13,019,.5773136,1
2022,13,021,.6777232,
2022,13,023,.5098636,1
2022,13,025,.5838907,1
2022,13,027,.6218238,1
2022,13,029,.5792604,1
2022,13,031,.5827328,
2022,13,033,NA,3
2022,13,035,.5867347,1
2022,13,037,.5533797,1
2022,13,039,.6796184,
2022,13,043,.4989846,1
2022,13,045,NA,3
2022,13,047,.5650824,
2022,13,049,.6295329,1
2022,13,051,NA,3
2022,13,053,.6706128,1
2022,13,055,.5591819,1
2022,13,057,.5674303,
2022,13,059,NA,3
2022,13,061,.5033362,1
2022,13,063,NA,3
2022,13,065,.6019727,1
2022,13,067,NA,3
2022,13,069,.6106759,
2022,13,071,.6092254,
2022,13,073,.6065129,
2022,13,075,.5765883,1
2022,13,077,.5985649,
2022,13,079,.4929677,1
2022,13,081,.6251813,1
2022,13,083,.554242,1
2022,13,085,.477719,1
2022,13,087,.5939947,1
2022,13,089,NA,3
2022,13,091,.5258195,1
2022,13,093,.621555,1
2022,13,095,.6807576,
2022,13,097,NA,3
2022,13,099,NA,3
2022,13,101,.5724167,1
2022,13,103,.6096457,1
2022,13,105,.602698,1
2022,13,107,.5961705,1
2022,13,109,.5156658,1
2022,13,111,.5773107,1
2022,13,113,NA,3
2022,13,115,.6660758,
2022,13,117,NA,3
2022,13,119,.624456,1
2022,13,121,NA,3
2022,13,123,.5515332,1
2022,13,125,.4619959,1
2022,13,127,.6608496,
2022,13,129,NA,3
2022,13,131,.6132756,1
2022,13,133,.7099741,1
2022,13,135,NA,3
2022,13,137,.6214039,
2022,13,139,NA,3
2022,13,141,.5874673,1
2022,13,143,.6445038,1
2022,13,145,.5597621,1
2022,13,147,.5884808,1
2022,13,149,NA,3
2022,13,151,.5449929,
2022,13,153,NA,3
2022,13,155,.6041485,1
2022,13,157,.5831504,
2022,13,159,.4871894,1
2022,13,161,.5961705,1
2022,13,163,.651291,1
2022,13,165,.5744125,1
2022,13,167,.5584566,1
2022,13,169,.5705705,1
2022,13,171,.6489391,1
2022,13,173,.5145398,1
2022,13,175,.6534668,
2022,13,177,.6011529,1
2022,13,179,.5987589,
2022,13,181,.5235074,1
2022,13,183,.5347939,1
2022,13,185,.5835617,
2022,13,187,.615727,1
2022,13,189,.5481682,1
2022,13,191,.5434783,1
2022,13,193,.7049608,1
2022,13,195,.5535957,1
2022,13,197,.4839833,1
2022,13,199,.5918368,1
2022,13,201,.6588759,1
2022,13,205,.5678851,1
2022,13,207,.6781116,1
2022,13,209,.5250943,1
2022,13,211,.6610351,1
2022,13,213,.5587016,1
2022,13,215,.6625203,
2022,13,217,.6143001,
2022,13,219,.6302578,
2022,13,221,.5772994,1
2022,13,223,.5196032,
2022,13,225,.6054958,1
2022,13,227,NA,3
2022,13,229,.572962,1
2022,13,231,.5460663,1
2022,13,233,.624643,1
2022,13,235,.5829817,1
2022,13,237,.5892025,1
2022,13,239,.5330722,1
2022,13,241,.5337644,1
2022,13,243,.5722367,1
2022,13,245,NA,3
2022,13,247,NA,3
2022,13,249,.5816652,1
2022,13,251,.5555555,1
2022,13,253,.521161,1
2022,13,255,.5608006,
2022,13,257,.6570931,1
2022,13,259,.7201914,1
2022,13,261,.6264334,1
2022,13,263,.6170336,1
2022,13,265,.505512,1
2022,13,267,.5968958,1
2022,13,269,.6599942,1
2022,13,271,.5446765,1
2022,13,273,.5643564,1
2022,13,275,.6969058,
2022,13,277,.6223629,
2022,13,279,.5606324,1
2022,13,281,.5301514,1
2022,13,283,.5599071,1
2022,13,285,NA,3
2022,13,287,.5896431,1
2022,13,289,.5696203,1
2022,13,291,.6164781,1
2022,13,293,.6017316,1
2022,13,295,.5625869,1
2022,13,297,NA,3
2022,13,299,.5933063,1
2022,13,301,.6832027,1
2022,13,303,.6527415,1
2022,13,305,.6585436,1
2022,13,307,.7020597,1
2022,13,309,.5780389,1
2022,13,311,.5285714,1
2022,13,313,.6827558,
2022,13,315,.5345228,1
2022,13,317,.6172484,1
2022,13,319,.6634281,1
2022,13,321,.5445545,1
2022,15,001,NA,3
2022,15,003,NA,3
2022,15,005,NA,3
2022,15,007,NA,3
2022,15,009,NA,3
2022,16,001,NA,3
2022,16,003,.6798064,1
2022,16,005,.5811884,
2022,16,007,.4923928,1
2022,16,009,.6365802,1
2022,16,011,.5766051,
2022,16,013,NA,3
2022,16,015,.4284485,1
2022,16,017,.5660138,
2022,16,019,.5688776,
2022,16,021,.599865,1
2022,16,023,NA,3
2022,16,025,NA,3
2022,16,027,.5785441,
2022,16,029,NA,3
2022,16,031,.5801887,
2022,16,033,NA,3
2022,16,035,.5817359,1
2022,16,037,.480918,1
2022,16,039,.5463356,1
2022,16,041,.5224479,1
2022,16,043,.5312845,1
2022,16,045,.5125196,1
2022,16,047,.584344,1
2022,16,049,.5674343,1
2022,16,051,.541055,1
2022,16,053,.6132203,1
2022,16,055,.6354948,
2022,16,057,.5581216,
2022,16,059,.5865512,1
2022,16,061,.478351,1
2022,16,063,.6023281,1
2022,16,065,.4978178,
2022,16,067,.5988935,1
2022,16,069,.630395,
2022,16,071,.4194144,1
2022,16,073,.5210728,1
2022,16,075,.5802025,1
2022,16,077,.6506663,1
2022,16,079,.6552094,1
2022,16,081,.5620493,1
2022,16,083,.5763009,
2022,16,085,.5720502,1
2022,16,087,.5437483,1
2022,17,001,.6471748,
2022,17,003,.5114366,1
2022,17,005,.5904948,1
2022,17,007,NA,3
2022,17,009,NA,3
2022,17,011,.6274874,1
2022,17,013,.4065518,1
2022,17,015,.6356985,1
2022,17,017,.605724,1
2022,17,019,NA,3
2022,17,021,.5814563,1
2022,17,023,.5456376,1
2022,17,025,.6048611,1
2022,17,027,.5499873,1
2022,17,029,.6194867,
2022,17,031,NA,3
2022,17,033,NA,3
2022,17,035,.5942287,1
2022,17,037,NA,3
2022,17,039,NA,3
2022,17,041,NA,3
2022,17,043,NA,3
2022,17,045,.650802,1
2022,17,047,.5967107,1
2022,17,049,.627888,
2022,17,051,.5297398,1
2022,17,053,NA,3
2022,17,055,.5138853,1
2022,17,057,.5175983,1
2022,17,059,.5950173,1
2022,17,061,.5485437,1
2022,17,063,NA,3
2022,17,065,.6126431,1
2022,17,067,.5856863,1
2022,17,069,.5059834,1
2022,17,071,.481402,1
2022,17,073,.5725091,
2022,17,075,.5677899,1
2022,17,077,NA,3
2022,17,079,.6141335,1
2022,17,081,NA,3
2022,17,083,.5228258,1
2022,17,085,.5658,1
2022,17,087,.6220596,1
2022,17,089,NA,3
2022,17,091,.6152513,
2022,17,093,.4872171,
2022,17,095,.5429953,1
2022,17,097,NA,3
2022,17,099,NA,3
2022,17,101,.6298236,1
2022,17,103,NA,3
2022,17,105,NA,3
2022,17,107,NA,3
2022,17,109,.5914486,1
2022,17,111,NA,3
2022,17,113,NA,3
2022,17,115,NA,3
2022,17,117,.5616857,1
2022,17,119,NA,3
2022,17,121,.5644733,1
2022,17,123,.5072992,1
2022,17,125,.4891026,1
2022,17,127,NA,3
2022,17,129,.4946181,1
2022,17,131,.5043002,1
2022,17,133,.5069888,1
2022,17,135,.5617827,1
2022,17,137,.6039916,1
2022,17,139,.58342,1
2022,17,141,NA,3
2022,17,143,NA,3
2022,17,145,.5816864,1
2022,17,147,.5334435,1
2022,17,149,.5763889,1
2022,17,151,.4733456,1
2022,17,153,.4980645,1
2022,17,155,NA,3
2022,17,157,.630474,1
2022,17,159,.5702795,1
2022,17,161,NA,3
2022,17,163,NA,3
2022,17,165,.5046826,1
2022,17,167,NA,3
2022,17,169,.5739589,1
2022,17,171,.55625,1
2022,17,173,.5483742,1
2022,17,175,.6251606,1
2022,17,177,.6743555,
2022,17,179,.6067842,
2022,17,181,.5135607,1
2022,17,183,.637305,
2022,17,185,.5482005,1
2022,17,187,.6191331,1
2022,17,189,NA,3
2022,17,191,.5193638,1
2022,17,193,.6165703,1
2022,17,195,.592122,
2022,17,197,NA,3
2022,17,199,.5920214,
2022,17,201,NA,3
2022,17,203,.601601,1
2022,18,001,.6613329,1
2022,18,003,NA,3
2022,18,005,NA,3
2022,18,007,.6162661,1
2022,18,009,.6411975,1
2022,18,011,NA,3
2022,18,013,.4380144,1
2022,18,015,.641515,1
2022,18,017,.6624252,1
2022,18,019,.6643071,
2022,18,021,.5749928,1
2022,18,023,.6883228,1
2022,18,025,.568485,1
2022,18,027,.6273599,1
2022,18,029,.594699,
2022,18,031,.6986126,1
2022,18,033,NA,3
2022,18,035,.6492168,
2022,18,037,.6947674,
2022,18,039,NA,3
2022,18,041,.6135151,1
2022,18,043,.6716721,
2022,18,045,.6024709,1
2022,18,047,.5334191,1
2022,18,049,.6383929,1
2022,18,051,NA,3
2022,18,053,.658397,
2022,18,055,.590708,1
2022,18,057,NA,3
2022,18,059,NA,3
2022,18,061,.6187151,1
2022,18,063,.6201299,
2022,18,065,.6255423,1
2022,18,067,NA,3
2022,18,069,.6349666,1
2022,18,071,.7061986,1
2022,18,073,.6222283,1
2022,18,075,.6407186,1
2022,18,077,.654745,1
2022,18,079,.6185206,1
2022,18,081,.5898438,
2022,18,083,.6717513,1
2022,18,085,NA,3
2022,18,087,NA,3
2022,18,089,NA,3
2022,18,091,.6455399,
2022,18,093,.6421888,1
2022,18,095,.6177285,
2022,18,097,NA,3
2022,18,099,.660704,
2022,18,101,NA,3
2022,18,103,.6067064,1
2022,18,105,NA,3
2022,18,107,NA,3
2022,18,109,.6037736,
2022,18,111,.5949454,1
2022,18,113,.6660344,1
2022,18,115,.5172656,1
2022,18,117,.6082304,1
2022,18,119,NA,3
2022,18,121,.5248091,1
2022,18,123,.6820817,1
2022,18,125,NA,3
2022,18,127,NA,3
2022,18,129,NA,3
2022,18,131,.7064735,1
2022,18,133,.64197,1
2022,18,135,.6833988,1
2022,18,137,NA,3
2022,18,139,.6445197,1
2022,18,141,NA,3
2022,18,143,.5910987,1
2022,18,145,.6758227,1
2022,18,147,.6600877,1
2022,18,149,.5530523,1
2022,18,151,.6259045,
2022,18,153,.6899881,1
2022,18,155,.5111294,1
2022,18,157,NA,3
2022,18,159,NA,3
2022,18,161,.5289331,1
2022,18,163,NA,3
2022,18,165,NA,3
2022,18,167,.671875,
2022,18,169,.6681926,1
2022,18,171,.6714004,1
2022,18,173,NA,3
2022,18,175,.5307076,1
2022,18,177,.6522057,
2022,18,179,.6570513,1
2022,18,181,.6696035,1
2022,18,183,NA,3
2022,19,001,.5750064,1
2022,19,003,.5796002,1
2022,19,005,.507677,1
2022,19,007,.5379504,1
2022,19,009,.5657121,1
2022,19,011,.544201,1
2022,19,013,NA,3
2022,19,015,.5765973,1
2022,19,017,.5751145,1
2022,19,019,.5488555,1
2022,19,021,.5998996,1
2022,19,023,.595998,1
2022,19,025,.5597108,1
2022,19,027,.5517411,1
2022,19,029,.5448078,1
2022,19,031,.5395026,1
2022,19,033,.6008035,
2022,19,035,.5580302,1
2022,19,037,NA,3
2022,19,039,.5597664,1
2022,19,041,.608091,1
2022,19,043,.5699126,1
2022,19,045,.585619,
2022,19,047,.5813098,1
2022,19,049,NA,3
2022,19,051,.5762987,1
2022,19,053,.4953501,1
2022,19,055,.5905077,1
2022,19,057,.577813,
2022,19,059,.5224525,1
2022,19,061,NA,3
2022,19,063,.5244499,1
2022,19,065,.5415812,1
2022,19,067,NA,3
2022,19,069,.5976768,1
2022,19,071,.5383189,1
2022,19,073,.5765932,1
2022,19,075,NA,3
2022,19,077,.5745415,1
2022,19,079,.5696822,1
2022,19,081,NA,3
2022,19,083,.5964847,1
2022,19,085,.5302153,1
2022,19,087,.5811986,1
2022,19,089,.5384802,1
2022,19,091,.6042296,1
2022,19,093,NA,3
2022,19,095,.5659113,1
2022,19,097,.4997547,1
2022,19,099,.5383099,1
2022,19,101,.6101227,1
2022,19,103,NA,3
2022,19,105,.5492285,1
2022,19,107,.5420792,1
2022,19,109,.5805312,1
2022,19,111,.6169714,
2022,19,113,NA,3
2022,19,115,.6001464,1
2022,19,117,.5541142,1
2022,19,119,.5426404,1
2022,19,121,.5,1
2022,19,123,.6045792,1
2022,19,125,NA,3
2022,19,127,NA,3
2022,19,129,NA,3
2022,19,131,.6192318,1
2022,19,133,.4988789,1
2022,19,135,NA,3
2022,19,137,.5693256,1
2022,19,139,NA,3
2022,19,141,.5506859,1
2022,19,143,.5603883,1
2022,19,145,.5686695,1
2022,19,147,.5354871,1
2022,19,149,NA,3
2022,19,151,.5894649,1
2022,19,153,NA,3
2022,19,155,NA,3
2022,19,157,NA,3
2022,19,159,.5151361,1
2022,19,161,.5731275,1
2022,19,163,NA,3
2022,19,165,.56914,1
2022,19,167,.5986177,
2022,19,169,NA,3
2022,19,171,.583213,1
2022,19,173,.5789607,1
2022,19,175,.5389594,1
2022,19,177,.5063214,1
2022,19,179,.6035123,1
2022,19,181,.5427902,
2022,19,183,.5007111,1
2022,19,185,.5622641,1
2022,19,187,NA,3
2022,19,189,.5477988,1
2022,19,191,.5696358,1
2022,19,193,.5855582,
2022,19,195,.5353535,1
2022,19,197,NA,3
2022,20,001,.5505341,1
2022,20,003,.5205259,1
2022,20,005,.593073,1
2022,20,007,.5556307,1
2022,20,009,.5708454,1
2022,20,011,.530386,1
2022,20,013,.6128641,1
2022,20,015,.5547979,
2022,20,017,.5311331,1
2022,20,019,.4520833,1
2022,20,021,.6635678,1
2022,20,023,.4959569,1
2022,20,025,.5734767,1
2022,20,027,.4683825,1
2022,20,029,.4857374,1
2022,20,031,NA,3
2022,20,033,.4361309,1
2022,20,035,.5795364,1
2022,20,037,.550836,
2022,20,039,.441372,1
2022,20,041,.530103,1
2022,20,043,.5604483,1
2022,20,045,.5504261,
2022,20,047,.5115384,1
2022,20,049,.4178082,1
2022,20,051,.5542755,
2022,20,053,.5605619,1
2022,20,055,.6179124,
2022,20,057,NA,3
2022,20,059,.5570444,1
2022,20,061,.563197,1
2022,20,063,.5217105,1
2022,20,065,.5741953,1
2022,20,067,.6156015,1
2022,20,069,.6062232,1
2022,20,071,.4951213,1
2022,20,073,.4374505,1
2022,20,075,.5953678,1
2022,20,077,.5795273,1
2022,20,079,.5533968,1
2022,20,081,.6224872,1
2022,20,083,.5124266,1
2022,20,085,.5030683,1
2022,20,087,.5417508,1
2022,20,089,.4301221,1
2022,20,091,NA,3
2022,20,093,.5805016,1
2022,20,095,.5323468,1
2022,20,097,.4400897,1
2022,20,099,.5633708,1
2022,20,101,.5416888,1
2022,20,103,NA,3
2022,20,105,.5843455,1
2022,20,107,.5640738,1
2022,20,109,.5042127,1
2022,20,111,.5515853,1
2022,20,113,NA,3
2022,20,115,.470596,1
2022,20,117,.5786667,1
2022,20,119,.6102051,1
2022,20,121,.5510914,1
2022,20,123,.5633423,1
2022,20,125,.565532,
2022,20,127,.4675171,1
2022,20,129,.4970307,1
2022,20,131,.6028001,1
2022,20,133,.5638269,1
2022,20,135,.5795395,1
2022,20,137,.5470186,1
2022,20,139,.4284785,1
2022,20,141,.5229419,1
2022,20,143,.4636724,1
2022,20,145,.5801799,1
2022,20,147,.5299786,1
2022,20,149,.5526508,1
2022,20,151,.5757341,1
2022,20,153,.5464053,1
2022,20,155,.5648292,
2022,20,157,.46875,1
2022,20,159,.5403226,1
2022,20,161,.5453461,
2022,20,163,.5256065,1
2022,20,165,.4820282,1
2022,20,167,.5126204,1
2022,20,169,.585838,
2022,20,171,.625,1
2022,20,173,NA,3
2022,20,175,NA,3
2022,20,177,NA,3
2022,20,179,.5809765,1
2022,20,181,.5058365,1
2022,20,183,.5084067,1
2022,20,185,.4969193,1
2022,20,187,.6584448,1
2022,20,189,.6130092,1
2022,20,191,.5218191,1
2022,20,193,.5682415,1
2022,20,195,.5461497,1
2022,20,197,.4762529,1
2022,20,199,.450622,1
2022,20,201,.4626406,1
2022,20,203,.5809717,1
2022,20,205,.5681506,1
2022,20,207,.4577267,1
2022,20,209,NA,3
2022,21,001,.4975728,1
2022,21,003,.5687535,1
2022,21,005,.5645375,1
2022,21,007,.5326724,1
2022,21,009,.5772887,
2022,21,011,.569777,1
2022,21,013,.5754148,1
2022,21,015,NA,3
2022,21,017,.6014385,1
2022,21,019,NA,3
2022,21,021,.5940785,1
2022,21,023,.5482054,1
2022,21,025,.5307841,1
2022,21,027,.5461063,1
2022,21,029,.6282018,
2022,21,031,.5447006,1
2022,21,033,.5580545,1
2022,21,035,.535856,
2022,21,037,NA,3
2022,21,039,.5798426,1
2022,21,041,NA,3
2022,21,043,.5231916,1
2022,21,045,.5117314,1
2022,21,047,.6292517,
2022,21,049,.6181796,1
2022,21,051,.5625345,1
2022,21,053,.4867853,1
2022,21,055,.5060444,1
2022,21,057,.5831985,1
2022,21,059,.6410256,
2022,21,061,.5177315,1
2022,21,063,.5425179,1
2022,21,065,.5528587,1
2022,21,067,NA,3
2022,21,069,.5970458,1
2022,21,071,.6087797,
2022,21,073,NA,3
2022,21,075,.5271296,1
2022,21,077,NA,3
2022,21,079,.5532569,1
2022,21,081,.60873,1
2022,21,083,.6125376,1
2022,21,085,.5411864,1
2022,21,087,.4928533,1
2022,21,089,.5677264,1
2022,21,091,NA,3
2022,21,093,.6378222,
2022,21,095,.5501104,1
2022,21,097,.6148867,1
2022,21,099,.6283385,1
2022,21,101,.6542609,
2022,21,103,.5475153,1
2022,21,105,.5088558,1
2022,21,107,.6841004,
2022,21,109,.4872998,1
2022,21,111,NA,3
2022,21,113,.5871776,
2022,21,115,.5266427,1
2022,21,117,NA,3
2022,21,119,.481778,1
2022,21,121,.527333,1
2022,21,123,.5448892,1
2022,21,125,.5774531,
